"execution_queued","execution_running","execution_succeeded__execution_id","execution_succeeded__runtime_seconds","execution_succeeded__generated_at","execution_succeeded__columns","execution_succeeded__data__time","execution_succeeded__data__name","execution_succeeded__data__moving_ltv","execution_succeeded__data__moving_rate","execution_failed"
"","","","","","","2023-05-12 03:00:00.000 UTC","Azuki","0.8201020544596868","0.25121477162293493",""
"","","","","","","2023-05-12 02:00:00.000 UTC","Milady","0.6269793161513961","0.5886301057219423",""
"","","","","","","2023-05-12 02:00:00.000 UTC","Azuki","0.8191512545745299","0.22672497570456757",""
"","","","","","","2023-05-12 01:00:00.000 UTC","Milady","0.6308050361579218","0.6192423506199014",""
"","","","","","","2023-05-12 01:00:00.000 UTC","DeGods","0.7612437680733687","0.6885964912280701",""
"","","","","","","2023-05-12 00:00:00.000 UTC","Milady","0.6343166490028529","0.6192423506199014",""
"","","","","","","2023-05-12 00:00:00.000 UTC","DeGods","0.7600687409991551","0.7072072072072071",""
"","","","","","","2023-05-12 00:00:00.000 UTC","Azuki","0.8209024856482627","0.22380952380952385",""
"","","","","","","2023-05-11 23:00:00.000 UTC","Milady","0.6319411919847235","0.6192423506199014",""
"","","","","","","2023-05-11 22:00:00.000 UTC","Azuki","0.8211404712036833","0.22380952380952385",""
"","","","","","","2023-05-11 22:00:00.000 UTC","Milady","0.6355149476088394","0.6192423506199014",""
"","","","","","","2023-05-11 21:00:00.000 UTC","Azuki","0.8222428979301928","0.22380952380952385",""
"","","","","","","2023-05-11 21:00:00.000 UTC","Milady","0.6395887417772818","0.6406709220484729",""
"","","","","","","2023-05-11 21:00:00.000 UTC","DeGods","0.7588784801698648","0.7268518518518517",""
"","","","","","","2023-05-11 20:00:00.000 UTC","Milady","0.6449188190636588","0.6435863739435166",""
"","","","","","","2023-05-11 20:00:00.000 UTC","DeGods","0.7588874084647833","0.7119047619047618",""
"","","","","","","2023-05-11 20:00:00.000 UTC","Wrapped Cryptopunks","0.8429801382884865","0.8292517006802722",""
"","","","","","","2023-05-11 19:00:00.000 UTC","DeGods","0.7566107317654048","0.7328431372549019",""
"","","","","","","2023-05-11 19:00:00.000 UTC","Azuki","0.8214696583948152","0.22380952380952385",""
"","","","","","","2023-05-11 19:00:00.000 UTC","Milady","0.6459875119020068","0.6287440733869304",""
"","","","","","","2023-05-11 18:00:00.000 UTC","Azuki","0.8216226386815918","0.22380952380952385",""
"","","","","","","2023-05-11 18:00:00.000 UTC","Milady","0.6456396616664538","0.6287440733869304",""
"","","","","","","2023-05-11 17:00:00.000 UTC","Azuki","0.8244483171076419","0.22380952380952385",""
"","","","","","","2023-05-11 17:00:00.000 UTC","Milady","0.6477070784220624","0.6165687487116056",""
"","","","","","","2023-05-11 17:00:00.000 UTC","Wrapped Cryptopunks","0.8434881774716958","0.8292517006802722",""
"","","","","","","2023-05-11 17:00:00.000 UTC","DeGods","0.7545362504501103","0.755050505050505",""
"","","","","","","2023-05-11 16:00:00.000 UTC","Azuki","0.8305675571605816","0.22380952380952385",""
"","","","","","","2023-05-11 16:00:00.000 UTC","Milady","0.645009568361037","0.5950267985982269",""
"","","","","","","2023-05-11 15:00:00.000 UTC","Azuki","0.8320536554197977","0.22380952380952385",""
"","","","","","","2023-05-11 15:00:00.000 UTC","Milady","0.6474833483391069","0.6205370026798596",""
"","","","","","","2023-05-11 15:00:00.000 UTC","Wrapped Cryptopunks","0.8429807056485232","0.625170068027211",""
"","","","","","","2023-05-11 15:00:00.000 UTC","DeGods","0.7528227802569556","0.7786458333333333",""
"","","","","","","2023-05-11 14:00:00.000 UTC","Milady","0.6486050571190025","0.6033941455370024",""
"","","","","","","2023-05-11 14:00:00.000 UTC","DeGods","0.7513167085734707","0.803763440860215",""
"","","","","","","2023-05-11 13:00:00.000 UTC","Milady","0.647530199250153","0.5979519686662541",""
"","","","","","","2023-05-11 13:00:00.000 UTC","DeGods","0.7506010255933158","0.8305555555555555",""
"","","","","","","2023-05-11 12:00:00.000 UTC","Milady","0.649065653617251","0.5979519686662541",""
"","","","","","","2023-05-11 12:00:00.000 UTC","Azuki","0.8357857477109548","0.2609152752009895",""
"","","","","","","2023-05-11 11:00:00.000 UTC","Milady","0.6511666262750154","0.5979519686662541",""
"","","","","","","2023-05-11 10:00:00.000 UTC","Azuki","0.8372099823999525","0.2609152752009895",""
"","","","","","","2023-05-11 10:00:00.000 UTC","Milady","0.6480070784080642","0.5911492475778188",""
"","","","","","","2023-05-11 09:00:00.000 UTC","Azuki","0.8412442675798004","0.2609152752009895",""
"","","","","","","2023-05-11 09:00:00.000 UTC","Milady","0.649811748461654","0.5911492475778188",""
"","","","","","","2023-05-11 08:00:00.000 UTC","Milady","0.6516400856224871","0.5911492475778188",""
"","","","","","","2023-05-11 07:00:00.000 UTC","Azuki","0.8464560916368179","0.2609152752009895",""
"","","","","","","2023-05-11 07:00:00.000 UTC","Milady","0.6552580469186063","0.5401288394145535",""
"","","","","","","2023-05-11 06:00:00.000 UTC","Azuki","0.8513342614834577","0.21499690785405076",""
"","","","","","","2023-05-11 06:00:00.000 UTC","Milady","0.6571763328809987","0.5860472067614922",""
"","","","","","","2023-05-11 05:00:00.000 UTC","Azuki","0.8493825856641536","0.21499690785405076",""
"","","","","","","2023-05-11 05:00:00.000 UTC","Milady","0.656763701373689","0.5773008510763611",""
"","","","","","","2023-05-11 04:00:00.000 UTC","Azuki","0.8506785661315509","0.21499690785405076",""
"","","","","","","2023-05-11 04:00:00.000 UTC","Milady","0.6588448710569654","0.5568926878110549",""
"","","","","","","2023-05-11 04:00:00.000 UTC","Wrapped Cryptopunks","0.8431809561458341","0.625170068027211",""
"","","","","","","2023-05-11 03:00:00.000 UTC","Milady","0.6581165867634389","0.5503991813175485",""
"","","","","","","2023-05-11 03:00:00.000 UTC","Azuki","0.8506792775850074","0.22082781164413823",""
"","","","","","","2023-05-11 02:00:00.000 UTC","Milady","0.6596974364651665","0.5481316076214034",""
"","","","","","","2023-05-11 02:00:00.000 UTC","Azuki","0.8504295404223603","0.2395352946373355",""
"","","","","","","2023-05-11 02:00:00.000 UTC","DeGods","0.7508655135837906","0.8591954022988505",""
"","","","","","","2023-05-11 01:00:00.000 UTC","Milady","0.6625519412181894","0.4971111994581381",""
"","","","","","","2023-05-11 00:00:00.000 UTC","Milady","0.6644989002735358","0.4652744647642606",""
"","","","","","","2023-05-10 23:00:00.000 UTC","Milady","0.6706177722114897","0.4652744647642606",""
"","","","","","","2023-05-10 22:00:00.000 UTC","Azuki","0.8508686225832709","0.30075978443325385",""
"","","","","","","2023-05-10 22:00:00.000 UTC","Milady","0.6729909363931966","0.4652744647642606",""
"","","","","","","2023-05-10 21:00:00.000 UTC","Milady","0.674354431583696","0.45711119945813816",""
"","","","","","","2023-05-10 20:00:00.000 UTC","DeGods","0.7540944856401114","0.8898809523809523",""
"","","","","","","2023-05-10 20:00:00.000 UTC","Milady","0.6815908228097488","0.42795668050770086",""
"","","","","","","2023-05-10 20:00:00.000 UTC","Azuki","0.8515228977929317","0.30075978443325385",""
"","","","","","","2023-05-10 19:00:00.000 UTC","Milady","0.6851275382012976","0.411630149895456",""
"","","","","","","2023-05-10 19:00:00.000 UTC","Azuki","0.8511683681165753","0.30075978443325385",""
"","","","","","","2023-05-10 18:00:00.000 UTC","Milady","0.6888983933339726","0.3944663613030959",""
"","","","","","","2023-05-10 18:00:00.000 UTC","Azuki","0.8492034935993237","0.30075978443325385",""
"","","","","","","2023-05-10 17:00:00.000 UTC","Milady","0.6897870120596891","0.3944663613030959",""
"","","","","","","2023-05-10 17:00:00.000 UTC","Wrapped Cryptopunks","0.8465741738440694","0.625170068027211",""
"","","","","","","2023-05-10 16:00:00.000 UTC","Milady","0.6938701452994795","0.3686160211670415",""
"","","","","","","2023-05-10 16:00:00.000 UTC","Azuki","0.8478500583487657","0.284433253821009",""
"","","","","","","2023-05-10 15:00:00.000 UTC","Milady","0.6960512310749996","0.31810581708540886",""
"","","","","","","2023-05-10 15:00:00.000 UTC","Azuki","0.8516794102039404","0.284433253821009",""
"","","","","","","2023-05-10 15:00:00.000 UTC","DeGods","0.7577507401679506","0.9228395061728394",""
"","","","","","","2023-05-10 14:00:00.000 UTC","Wrapped Cryptopunks","0.846363774987454","0.625170068027211",""
"","","","","","","2023-05-10 14:00:00.000 UTC","DeGods","0.7544948211376996","0.9102564102564101",""
"","","","","","","2023-05-10 14:00:00.000 UTC","Milady","0.6990538113845786","0.25461375359334537",""
"","","","","","","2023-05-10 13:00:00.000 UTC","Azuki","0.8534728030137473","0.284433253821009",""
"","","","","","","2023-05-10 13:00:00.000 UTC","Milady","0.7024931532189952","0.25461375359334537",""
"","","","","","","2023-05-10 12:00:00.000 UTC","DeGods","0.7543758442116787","0.9466666666666665",""
"","","","","","","2023-05-10 11:00:00.000 UTC","Milady","0.702945957801817","0.25461375359334537",""
"","","","","","","2023-05-10 11:00:00.000 UTC","DeGods","0.7576665043871653","0.986111111111111",""
"","","","","","","2023-05-10 11:00:00.000 UTC","Azuki","0.8505322615052621","0.284433253821009",""
"","","","","","","2023-05-10 10:00:00.000 UTC","Milady","0.7029013177832809","0.2899879032532093",""
"","","","","","","2023-05-10 10:00:00.000 UTC","Azuki","0.8442621480163428","0.25041964837883207",""
"","","","","","","2023-05-10 09:00:00.000 UTC","Milady","0.7047015314217124","0.2899879032532093",""
"","","","","","","2023-05-10 09:00:00.000 UTC","Azuki","0.8435793157128286","0.25041964837883207",""
"","","","","","","2023-05-10 08:00:00.000 UTC","Azuki","0.8450783980884368","0.25041964837883207",""
"","","","","","","2023-05-10 07:00:00.000 UTC","Milady","0.700738729996319","0.2899879032532093",""
"","","","","","","2023-05-10 07:00:00.000 UTC","Azuki","0.8462861513334915","0.25041964837883207",""
"","","","","","","2023-05-10 06:00:00.000 UTC","Milady","0.6997106995798451","0.2899879032532093",""
"","","","","","","2023-05-10 06:00:00.000 UTC","Azuki","0.846762073854432","0.25041964837883207",""
"","","","","","","2023-05-10 06:00:00.000 UTC","DeGods","0.7556738070877355","1.0289855072463767",""
"","","","","","","2023-05-10 05:00:00.000 UTC","Azuki","0.8473358814695711","0.2310855989695947",""
"","","","","","","2023-05-10 05:00:00.000 UTC","DeGods","0.754797729727499","1.0757575757575757",""
"","","","","","","2023-05-10 05:00:00.000 UTC","Milady","0.7011855356237036","0.2440695359062705",""
"","","","","","","2023-05-10 05:00:00.000 UTC","Wrapped Cryptopunks","0.8425219851915295","0.625170068027211",""
"","","","","","","2023-05-10 04:00:00.000 UTC","Milady","0.7040192215524228","0.2440695359062705",""
"","","","","","","2023-05-10 04:00:00.000 UTC","Azuki","0.8410526381578686","0.2310855989695947",""
"","","","","","","2023-05-10 03:00:00.000 UTC","Milady","0.7011220513859815","0.2440695359062705",""
"","","","","","","2023-05-10 03:00:00.000 UTC","DeGods","0.753688261935791","1.126984126984127",""
"","","","","","","2023-05-10 02:00:00.000 UTC","Milady","0.7020465597456248","0.2440695359062705",""
"","","","","","","2023-05-10 02:00:00.000 UTC","Azuki","0.8446482200302721","0.4030972607771749",""
"","","","","","","2023-05-10 01:00:00.000 UTC","Milady","0.7039650294291543","0.2440695359062705",""
"","","","","","","2023-05-10 01:00:00.000 UTC","Azuki","0.8455857486808276","0.4030972607771749",""
"","","","","","","2023-05-10 01:00:00.000 UTC","Wrapped Cryptopunks","0.8438344824009901","0.6931972789115647",""
"","","","","","","2023-05-10 00:00:00.000 UTC","Azuki","0.8394282767975797","0.4030972607771749",""
"","","","","","","2023-05-10 00:00:00.000 UTC","DeGods","0.7753849323020072","1.1833333333333331",""
"","","","","","","2023-05-10 00:00:00.000 UTC","Milady","0.7029309612187011","0.2440695359062705",""
"","","","","","","2023-05-09 23:00:00.000 UTC","Wrapped Cryptopunks","0.8426740718401564","0.6931972789115647",""
"","","","","","","2023-05-09 23:00:00.000 UTC","Milady","0.7031420062557988","0.2440695359062705",""
"","","","","","","2023-05-09 23:00:00.000 UTC","Azuki","0.8396029899511817","0.39435090509204374",""
"","","","","","","2023-05-09 22:00:00.000 UTC","Milady","0.7014500196283068","0.18284504611035216",""
"","","","","","","2023-05-09 22:00:00.000 UTC","Azuki","0.8398085900618825","0.4249631499900029",""
"","","","","","","2023-05-09 21:00:00.000 UTC","Milady","0.6978215151940678","0.18284504611035216",""
"","","","","","","2023-05-09 21:00:00.000 UTC","Azuki","0.8376915087999847","0.4249631499900029",""
"","","","","","","2023-05-09 21:00:00.000 UTC","DeGods","0.7745789985063969","1.2456140350877192",""
"","","","","","","2023-05-09 21:00:00.000 UTC","Wrapped Cryptopunks","0.8396024289928155","0.6931972789115647",""
"","","","","","","2023-05-09 20:00:00.000 UTC","Milady","0.7040549441146002","0.2508722569947059",""
"","","","","","","2023-05-09 20:00:00.000 UTC","Azuki","0.837915696970425","0.4249631499900029",""
"","","","","","","2023-05-09 19:00:00.000 UTC","Milady","0.7015062293131407","0.2508722569947059",""
"","","","","","","2023-05-09 19:00:00.000 UTC","Azuki","0.8343000018499007","0.4249631499900029",""
"","","","","","","2023-05-09 19:00:00.000 UTC","DeGods","0.7738064908506287","1.3148148148148147",""
"","","","","","","2023-05-09 19:00:00.000 UTC","Wrapped Cryptopunks","0.8383173408276291","0.7076388888888889",""
"","","","","","","2023-05-09 18:00:00.000 UTC","DeGods","0.7715284195415754","1.3725490196078431",""
"","","","","","","2023-05-09 18:00:00.000 UTC","Milady","0.6997096292928123","0.21413756311715487",""
"","","","","","","2023-05-09 18:00:00.000 UTC","Azuki","0.8336932555193952","0.4249631499900029",""
"","","","","","","2023-05-09 17:00:00.000 UTC","Azuki","0.8305771503686022","0.4249631499900029",""
"","","","","","","2023-05-09 16:00:00.000 UTC","Wrapped Cryptopunks","0.8377908360992155","0.7226950354609929",""
"","","","","","","2023-05-09 16:00:00.000 UTC","Milady","0.6955634283524967","0.21122211122211115",""
"","","","","","","2023-05-09 15:00:00.000 UTC","Wrapped Cryptopunks","0.8360106828490225","0.7384057971014493",""
"","","","","","","2023-05-09 15:00:00.000 UTC","Milady","0.6957284057730975","0.21122211122211115",""
"","","","","","","2023-05-09 15:00:00.000 UTC","DeGods","0.7734526494666275","1.4583333333333333",""
"","","","","","","2023-05-09 14:00:00.000 UTC","Milady","0.6990176781901203","0.21122211122211115",""
"","","","","","","2023-05-09 14:00:00.000 UTC","DeGods","0.7721496519095657","1.5555555555555556",""
"","","","","","","2023-05-09 14:00:00.000 UTC","Azuki","0.82965195618166","0.4045549867246968",""
"","","","","","","2023-05-09 13:00:00.000 UTC","DeGods","0.7703794649805348","1.6666666666666665",""
"","","","","","","2023-05-09 13:00:00.000 UTC","Azuki","0.8292677753030863","0.4045549867246968",""
"","","","","","","2023-05-09 13:00:00.000 UTC","Milady","0.6921174372572896","0.20936682365253784",""
"","","","","","","2023-05-09 12:00:00.000 UTC","Milady","0.6938470641508432","0.20936682365253784",""
"","","","","","","2023-05-09 11:00:00.000 UTC","Milady","0.6913983627098538","0.16344845630559907",""
"","","","","","","2023-05-09 10:00:00.000 UTC","Azuki","0.830087345307796","0.4045549867246968",""
"","","","","","","2023-05-09 10:00:00.000 UTC","Milady","0.6850064022134225","0.16344845630559907",""
"","","","","","","2023-05-09 09:00:00.000 UTC","Azuki","0.831564978007612","0.4045549867246968",""
"","","","","","","2023-05-09 09:00:00.000 UTC","Milady","0.683271966729452","0.16344845630559907",""
"","","","","","","2023-05-09 09:00:00.000 UTC","DeGods","0.7709609660667348","1.7948717948717947",""
"","","","","","","2023-05-09 08:00:00.000 UTC","Milady","0.6795774872352355","0.16344845630559907",""
"","","","","","","2023-05-09 08:00:00.000 UTC","DeGods","0.7727914773592001","1.9444444444444444",""
"","","","","","","2023-05-09 08:00:00.000 UTC","Azuki","0.830976996223543","0.4045549867246968",""
"","","","","","","2023-05-09 07:00:00.000 UTC","Milady","0.6785634959289508","0.16344845630559907",""
"","","","","","","2023-05-09 06:00:00.000 UTC","Azuki","0.8325205667977285","0.4045549867246968",""
"","","","","","","2023-05-09 06:00:00.000 UTC","Milady","0.6780455754554268","0.16344845630559907",""
"","","","","","","2023-05-09 06:00:00.000 UTC","DeGods","0.773348853668828","2.121212121212121",""
"","","","","","","2023-05-09 05:00:00.000 UTC","Milady","0.6750220601272703","0.16344845630559907",""
"","","","","","","2023-05-09 05:00:00.000 UTC","DeGods","0.7797512358518986","2.333333333333333",""
"","","","","","","2023-05-09 04:00:00.000 UTC","Milady","0.6753966834671934","0.16344845630559907",""
"","","","","","","2023-05-09 04:00:00.000 UTC","DeGods","0.7803727094827355","2.5925925925925926",""
"","","","","","","2023-05-09 04:00:00.000 UTC","Azuki","0.8343729158360568","0.4045549867246968",""
"","","","","","","2023-05-09 04:00:00.000 UTC","Wrapped Cryptopunks","0.8352833220799563","0.7548148148148148",""
"","","","","","","2023-05-09 03:00:00.000 UTC","Milady","0.6705046877657803","0.19406070120355826",""
"","","","","","","2023-05-09 02:00:00.000 UTC","Azuki","0.8356406917833685","0.4045549867246968",""
"","","","","","","2023-05-09 02:00:00.000 UTC","Milady","0.6704416604803384","0.17365253793825214",""
"","","","","","","2023-05-09 02:00:00.000 UTC","DeGods","0.7729539316458712","2.5416666666666665",""
"","","","","","","2023-05-09 01:00:00.000 UTC","Milady","0.6690696227698212","0.17365253793825214",""
"","","","","","","2023-05-09 01:00:00.000 UTC","DeGods","0.7833429863435508","2.9047619047619047",""
"","","","","","","2023-05-09 01:00:00.000 UTC","Azuki","0.8341618619251874","0.43006519080632943",""
"","","","","","","2023-05-09 00:00:00.000 UTC","DeGods","0.7835719258875589","3",""
"","","","","","","2023-05-09 00:00:00.000 UTC","Azuki","0.8315653300009771","0.43006519080632943",""
"","","","","","","2023-05-09 00:00:00.000 UTC","Milady","0.668084428921214","0.17365253793825214",""
"","","","","","","2023-05-08 22:00:00.000 UTC","Azuki","0.8325194548468418","0.43006519080632943",""
"","","","","","","2023-05-08 22:00:00.000 UTC","Milady","0.6706960851315958","0.17365253793825214",""
"","","","","","","2023-05-08 22:00:00.000 UTC","DeGods","0.7867787767798401","3.6",""
"","","","","","","2023-05-08 21:00:00.000 UTC","Milady","0.6692025841067945","0.17365253793825214",""
"","","","","","","2023-05-08 21:00:00.000 UTC","DeGods","0.7737350988817768","4.5",""
"","","","","","","2023-05-08 21:00:00.000 UTC","Azuki","0.8333630012328157","0.43006519080632943",""
"","","","","","","2023-05-08 20:00:00.000 UTC","DeGods","0.814911326930757","6",""
"","","","","","","2023-05-08 20:00:00.000 UTC","Azuki","0.8345851812974401","0.43006519080632943",""
"","","","","","","2023-05-08 20:00:00.000 UTC","Milady","0.6679094365050623","0.17365253793825214",""
"","","","","","","2023-05-08 19:00:00.000 UTC","Azuki","0.8350108613284698","0.43006519080632943",""
"","","","","","","2023-05-08 19:00:00.000 UTC","Milady","0.6658216363026563","0.17365253793825214",""
"","","","","","","2023-05-08 19:00:00.000 UTC","DeGods","0.7788905844636561","4.5",""
"","","","","","","2023-05-08 18:00:00.000 UTC","Milady","0.6641369422490178","0.17365253793825214",""
"","","","","","","2023-05-08 18:00:00.000 UTC","DeGods","0.8282156699464177","5.111111111111111",""
"","","","","","","2023-05-08 18:00:00.000 UTC","Azuki","0.8372128502047668","0.43006519080632943",""
"","","","","","","2023-05-08 17:00:00.000 UTC","Milady","0.6646214619208158","0.17365253793825214",""
"","","","","","","2023-05-08 17:00:00.000 UTC","Azuki","0.8379006703576829","0.3929594394148638",""
"","","","","","","2023-05-08 16:00:00.000 UTC","Milady","0.662304634068576","0.17365253793825214",""
"","","","","","","2023-05-08 15:00:00.000 UTC","Azuki","0.8373359354142802","0.3929594394148638",""
"","","","","","","2023-05-08 15:00:00.000 UTC","Milady","0.6549173997706622","0.17365253793825214",""
"","","","","","","2023-05-08 14:00:00.000 UTC","Azuki","0.8367682797855523","0.3929594394148638",""
"","","","","","","2023-05-08 14:00:00.000 UTC","Milady","0.6544229292565745","0.17365253793825214",""
"","","","","","","2023-05-08 13:00:00.000 UTC","Azuki","0.8363793869284157","0.3929594394148638",""
"","","","","","","2023-05-08 13:00:00.000 UTC","Milady","0.6513966808496437","0.15952380952380946",""
"","","","","","","2023-05-08 12:00:00.000 UTC","Azuki","0.8363027742716602","0.3929594394148638",""
"","","","","","","2023-05-08 12:00:00.000 UTC","Milady","0.6477665900573426","0.15952380952380946",""
"","","","","","","2023-05-08 11:00:00.000 UTC","Azuki","0.8386566813652421","0.3929594394148638",""
"","","","","","","2023-05-08 11:00:00.000 UTC","Milady","0.6449638411428043","0.15952380952380946",""
"","","","","","","2023-05-08 10:00:00.000 UTC","Azuki","0.8403913479310111","0.3929594394148638",""
"","","","","","","2023-05-08 10:00:00.000 UTC","Milady","0.6387995131551675","0.15952380952380946",""
"","","","","","","2023-05-08 09:00:00.000 UTC","Azuki","0.8406737576859763","0.38712853562477634",""
"","","","","","","2023-05-08 09:00:00.000 UTC","Milady","0.6373342852968341","0.15952380952380946",""
"","","","","","","2023-05-08 08:00:00.000 UTC","Milady","0.6330891822104805","0.15952380952380946",""
"","","","","","","2023-05-08 07:00:00.000 UTC","Azuki","0.8410269299119884","0.32250268528464027",""
"","","","","","","2023-05-08 07:00:00.000 UTC","Milady","0.6314295442328577","0.15952380952380946",""
"","","","","","","2023-05-08 06:00:00.000 UTC","Azuki","0.8416229201258238","0.2918904403866811",""
"","","","","","","2023-05-08 06:00:00.000 UTC","Milady","0.6243289257979607","0.1241496598639455",""
"","","","","","","2023-05-08 05:00:00.000 UTC","Azuki","0.8404580533617","0.2918904403866811",""
"","","","","","","2023-05-08 05:00:00.000 UTC","Milady","0.6243595697144743","0.1241496598639455",""
"","","","","","","2023-05-08 04:00:00.000 UTC","Milady","0.6292985469554347","0.1241496598639455",""
"","","","","","","2023-05-08 03:00:00.000 UTC","Azuki","0.8405649387469899","0.2918904403866811",""
"","","","","","","2023-05-08 03:00:00.000 UTC","Milady","0.6288884876100916","0.1241496598639455",""
"","","","","","","2023-05-08 02:00:00.000 UTC","Azuki","0.8412283251468041","0.2918904403866811",""
"","","","","","","2023-05-08 02:00:00.000 UTC","Milady","0.6243898957125156","0.1241496598639455",""
"","","","","","","2023-05-08 02:00:00.000 UTC","Wrapped Cryptopunks","0.8361230671229491","0.771969696969697",""
"","","","","","","2023-05-08 01:00:00.000 UTC","Milady","0.6226296693718046","0.1241496598639455",""
"","","","","","","2023-05-08 01:00:00.000 UTC","Azuki","0.8375308544341985","0.2918904403866811",""
"","","","","","","2023-05-08 00:00:00.000 UTC","Milady","0.622321045518231","0.1241496598639455",""
"","","","","","","2023-05-08 00:00:00.000 UTC","Azuki","0.8346134209523414","0.2918904403866811",""
"","","","","","","2023-05-07 23:00:00.000 UTC","Milady","0.6248360404988116","0.13872691933916417",""
"","","","","","","2023-05-07 22:00:00.000 UTC","Azuki","0.834423032742714","0.2918904403866811",""
"","","","","","","2023-05-07 22:00:00.000 UTC","Milady","0.6203171012299702","0.13872691933916417",""
"","","","","","","2023-05-07 21:00:00.000 UTC","Azuki","0.8376080913987877","0.2918904403866811",""
"","","","","","","2023-05-07 21:00:00.000 UTC","Milady","0.6220225312777862","0.13872691933916417",""
"","","","","","","2023-05-07 20:00:00.000 UTC","Azuki","0.8422990924572608","0.2918904403866811",""
"","","","","","","2023-05-07 20:00:00.000 UTC","Milady","0.6247426754489523","0.13872691933916417",""
"","","","","","","2023-05-07 19:00:00.000 UTC","Azuki","0.8404651002034166","0.2918904403866811",""
"","","","","","","2023-05-07 19:00:00.000 UTC","Milady","0.6250049110723693","0.13872691933916417",""
"","","","","","","2023-05-07 18:00:00.000 UTC","Azuki","0.836828721890827","0.2918904403866811",""
"","","","","","","2023-05-07 18:00:00.000 UTC","Milady","0.6286295278469138","0.13872691933916417",""
"","","","","","","2023-05-07 17:00:00.000 UTC","Milady","0.6257855566264209","0.07069970845481041",""
"","","","","","","2023-05-07 16:00:00.000 UTC","Milady","0.6247701109749502","0.07069970845481041",""
"","","","","","","2023-05-07 15:00:00.000 UTC","Milady","0.6261775116918669","0.1432620667314544",""
"","","","","","","2023-05-07 14:00:00.000 UTC","Azuki","0.8361321686376799","0.2918904403866811",""
"","","","","","","2023-05-07 14:00:00.000 UTC","Milady","0.6259037371425548","0.1432620667314544",""
"","","","","","","2023-05-07 13:00:00.000 UTC","Azuki","0.8371990354705479","0.3181295074420747",""
"","","","","","","2023-05-07 13:00:00.000 UTC","Milady","0.6277472632332927","0.14836410754778093",""
"","","","","","","2023-05-07 12:00:00.000 UTC","Azuki","0.8377471236122116","0.33519598315516697",""
"","","","","","","2023-05-07 12:00:00.000 UTC","Milady","0.6269436450442251","0.17103984450923215",""
"","","","","","","2023-05-07 11:00:00.000 UTC","Azuki","0.8459387065815895","0.33519598315516697",""
"","","","","","","2023-05-07 11:00:00.000 UTC","Milady","0.6346573642105131","0.20505344995140903",""
"","","","","","","2023-05-07 11:00:00.000 UTC","Wrapped Cryptopunks","0.8402024669142234","0.7899224806201551",""
"","","","","","","2023-05-07 10:00:00.000 UTC","Milady","0.6321959154422777","0.20505344995140903",""
"","","","","","","2023-05-07 10:00:00.000 UTC","Azuki","0.8446302379798146","0.15152251376741185",""
"","","","","","","2023-05-07 09:00:00.000 UTC","Milady","0.6357015572327447","0.22546161321671515",""
"","","","","","","2023-05-07 09:00:00.000 UTC","Azuki","0.8443564902758908","0.15152251376741185",""
"","","","","","","2023-05-07 07:00:00.000 UTC","Milady","0.6412666941870229","0.22546161321671515",""
"","","","","","","2023-05-07 07:00:00.000 UTC","Azuki","0.8468825490865118","0.15152251376741185",""
"","","","","","","2023-05-07 06:00:00.000 UTC","Milady","0.6464595011204258","0.22546161321671515",""
"","","","","","","2023-05-07 06:00:00.000 UTC","Azuki","0.8480666658183234","0.13111435050210574",""
"","","","","","","2023-05-07 05:00:00.000 UTC","Milady","0.6512345410843681","0.22546161321671515",""
"","","","","","","2023-05-07 05:00:00.000 UTC","Azuki","0.8486939101564976","0.10050210560414655",""
"","","","","","","2023-05-07 04:00:00.000 UTC","Milady","0.6575996698022294","0.22546161321671515",""
"","","","","","","2023-05-07 04:00:00.000 UTC","Azuki","0.8506599456392645","0.10050210560414655",""
"","","","","","","2023-05-07 04:00:00.000 UTC","Wrapped Cryptopunks","0.8385159970323144","0.8087301587301587",""
"","","","","","","2023-05-07 03:00:00.000 UTC","Azuki","0.8510747086534836","0.10050210560414655",""
"","","","","","","2023-05-07 03:00:00.000 UTC","Wrapped Cryptopunks","0.8387022568232667","0.8284552845528456",""
"","","","","","","2023-05-07 03:00:00.000 UTC","Milady","0.6523808531059871","0.22546161321671515",""
"","","","","","","2023-05-07 02:00:00.000 UTC","Azuki","0.854121029755097","0.10050210560414655",""
"","","","","","","2023-05-07 02:00:00.000 UTC","Milady","0.6562602133625531","0.23226433430515053",""
"","","","","","","2023-05-07 01:00:00.000 UTC","Azuki","0.8543363822825286","0.1413184321347588",""
"","","","","","","2023-05-07 01:00:00.000 UTC","Milady","0.656310067224339","0.2552235179786199",""
"","","","","","","2023-05-07 00:00:00.000 UTC","Azuki","0.8563873428646205","0.1413184321347588",""
"","","","","","","2023-05-07 00:00:00.000 UTC","Milady","0.6581333407976563","0.227162293488824",""
"","","","","","","2023-05-07 00:00:00.000 UTC","Wrapped Cryptopunks","0.8447908927185683","0.8491666666666667",""
"","","","","","","2023-05-06 23:00:00.000 UTC","Milady","0.65662288275949","0.303692905733722",""
"","","","","","","2023-05-06 23:00:00.000 UTC","Azuki","0.8561584867247283","0.1413184321347588",""
"","","","","","","2023-05-06 22:00:00.000 UTC","Milady","0.6557775536954683","0.303692905733722",""
"","","","","","","2023-05-06 22:00:00.000 UTC","Azuki","0.858405348863935","0.1413184321347588",""
